measurement_id,base_id,experiment,state,load_condition,phase,num_observations,file_path,engine_cfg_path
1727788170_3,1727788170,experiment_1,normal,0,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/3/1727788170.csv,./dataset/engine_2/engine.yml
1727788153_2,1727788153,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788153.csv,./dataset/engine_2/engine.yml
1727788190_2,1727788190,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788190.csv,./dataset/engine_2/engine.yml
1727788230_2,1727788230,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788230.csv,./dataset/engine_2/engine.yml
1727788350_2,1727788350,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788350.csv,./dataset/engine_2/engine.yml
1727788030_2,1727788030,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788030.csv,./dataset/engine_2/engine.yml
1727787990_2,1727787990,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727787990.csv,./dataset/engine_2/engine.yml
1727787950_2,1727787950,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727787950.csv,./dataset/engine_2/engine.yml
1727788130_2,1727788130,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788130.csv,./dataset/engine_2/engine.yml
1727788050_2,1727788050,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788050.csv,./dataset/engine_2/engine.yml
1727788090_2,1727788090,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788090.csv,./dataset/engine_2/engine.yml
1727788292_2,1727788292,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788292.csv,./dataset/engine_2/engine.yml
1727788250_2,1727788250,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788250.csv,./dataset/engine_2/engine.yml
1727788330_2,1727788330,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788330.csv,./dataset/engine_2/engine.yml
1727787970_2,1727787970,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727787970.csv,./dataset/engine_2/engine.yml
1727788071_2,1727788071,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788071.csv,./dataset/engine_2/engine.yml
1727788310_2,1727788310,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788310.csv,./dataset/engine_2/engine.yml
1727788270_2,1727788270,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788270.csv,./dataset/engine_2/engine.yml
1727788113_2,1727788113,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788113.csv,./dataset/engine_2/engine.yml
1727788210_2,1727788210,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788210.csv,./dataset/engine_2/engine.yml
1727788010_2,1727788010,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788010.csv,./dataset/engine_2/engine.yml
1727788170_2,1727788170,experiment_1,normal,0,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_0/2/1727788170.csv,./dataset/engine_2/engine.yml
1727789470_1,1727789470,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789470.csv,./dataset/engine_2/engine.yml
1727789310_1,1727789310,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789310.csv,./dataset/engine_2/engine.yml
1727789272_1,1727789272,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789272.csv,./dataset/engine_2/engine.yml
1727789110_1,1727789110,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789110.csv,./dataset/engine_2/engine.yml
1727789410_1,1727789410,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789410.csv,./dataset/engine_2/engine.yml
1727789170_1,1727789170,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789170.csv,./dataset/engine_2/engine.yml
1727789370_1,1727789370,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789370.csv,./dataset/engine_2/engine.yml
1727789210_1,1727789210,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789210.csv,./dataset/engine_2/engine.yml
1727789430_1,1727789430,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789430.csv,./dataset/engine_2/engine.yml
1727789390_1,1727789390,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789390.csv,./dataset/engine_2/engine.yml
1727789150_1,1727789150,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789150.csv,./dataset/engine_2/engine.yml
1727789230_1,1727789230,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789230.csv,./dataset/engine_2/engine.yml
1727789190_1,1727789190,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789190.csv,./dataset/engine_2/engine.yml
1727789351_1,1727789351,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789351.csv,./dataset/engine_2/engine.yml
1727789450_1,1727789450,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789450.csv,./dataset/engine_2/engine.yml
1727789250_1,1727789250,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789250.csv,./dataset/engine_2/engine.yml
1727789330_1,1727789330,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789330.csv,./dataset/engine_2/engine.yml
1727789090_1,1727789090,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789090.csv,./dataset/engine_2/engine.yml
1727789290_1,1727789290,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789290.csv,./dataset/engine_2/engine.yml
1727789130_1,1727789130,experiment_1,normal,40,1,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/1/1727789130.csv,./dataset/engine_2/engine.yml
1727789470_3,1727789470,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789470.csv,./dataset/engine_2/engine.yml
1727789310_3,1727789310,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789310.csv,./dataset/engine_2/engine.yml
1727789272_3,1727789272,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789272.csv,./dataset/engine_2/engine.yml
1727789110_3,1727789110,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789110.csv,./dataset/engine_2/engine.yml
1727789410_3,1727789410,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789410.csv,./dataset/engine_2/engine.yml
1727789170_3,1727789170,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789170.csv,./dataset/engine_2/engine.yml
1727789370_3,1727789370,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789370.csv,./dataset/engine_2/engine.yml
1727789210_3,1727789210,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789210.csv,./dataset/engine_2/engine.yml
1727789430_3,1727789430,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789430.csv,./dataset/engine_2/engine.yml
1727789390_3,1727789390,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789390.csv,./dataset/engine_2/engine.yml
1727789150_3,1727789150,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789150.csv,./dataset/engine_2/engine.yml
1727789230_3,1727789230,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789230.csv,./dataset/engine_2/engine.yml
1727789190_3,1727789190,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789190.csv,./dataset/engine_2/engine.yml
1727789351_3,1727789351,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789351.csv,./dataset/engine_2/engine.yml
1727789450_3,1727789450,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789450.csv,./dataset/engine_2/engine.yml
1727789250_3,1727789250,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789250.csv,./dataset/engine_2/engine.yml
1727789330_3,1727789330,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789330.csv,./dataset/engine_2/engine.yml
1727789090_3,1727789090,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789090.csv,./dataset/engine_2/engine.yml
1727789290_3,1727789290,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789290.csv,./dataset/engine_2/engine.yml
1727789130_3,1727789130,experiment_1,normal,40,3,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/3/1727789130.csv,./dataset/engine_2/engine.yml
1727789470_2,1727789470,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789470.csv,./dataset/engine_2/engine.yml
1727789310_2,1727789310,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789310.csv,./dataset/engine_2/engine.yml
1727789272_2,1727789272,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789272.csv,./dataset/engine_2/engine.yml
1727789110_2,1727789110,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789110.csv,./dataset/engine_2/engine.yml
1727789410_2,1727789410,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789410.csv,./dataset/engine_2/engine.yml
1727789170_2,1727789170,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789170.csv,./dataset/engine_2/engine.yml
1727789370_2,1727789370,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789370.csv,./dataset/engine_2/engine.yml
1727789210_2,1727789210,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789210.csv,./dataset/engine_2/engine.yml
1727789430_2,1727789430,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789430.csv,./dataset/engine_2/engine.yml
1727789390_2,1727789390,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789390.csv,./dataset/engine_2/engine.yml
1727789150_2,1727789150,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789150.csv,./dataset/engine_2/engine.yml
1727789230_2,1727789230,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789230.csv,./dataset/engine_2/engine.yml
1727789190_2,1727789190,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789190.csv,./dataset/engine_2/engine.yml
1727789351_2,1727789351,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789351.csv,./dataset/engine_2/engine.yml
1727789450_2,1727789450,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789450.csv,./dataset/engine_2/engine.yml
1727789250_2,1727789250,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789250.csv,./dataset/engine_2/engine.yml
1727789330_2,1727789330,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789330.csv,./dataset/engine_2/engine.yml
1727789090_2,1727789090,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789090.csv,./dataset/engine_2/engine.yml
1727789290_2,1727789290,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789290.csv,./dataset/engine_2/engine.yml
1727789130_2,1727789130,experiment_1,normal,40,2,16384,./dataset/engine_2/experiment_1/current/2nd_load_40/2/1727789130.csv,./dataset/engine_2/engine.yml
1727786150_1,1727786150,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786150.csv,./dataset/engine_2/engine.yml
1727786030_1,1727786030,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786030.csv,./dataset/engine_2/engine.yml
1727786190_1,1727786190,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786190.csv,./dataset/engine_2/engine.yml
1727785890_1,1727785890,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785890.csv,./dataset/engine_2/engine.yml
1727785930_1,1727785930,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785930.csv,./dataset/engine_2/engine.yml
1727785850_1,1727785850,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785850.csv,./dataset/engine_2/engine.yml
1727786130_1,1727786130,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786130.csv,./dataset/engine_2/engine.yml
1727786050_1,1727786050,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786050.csv,./dataset/engine_2/engine.yml
1727786092_1,1727786092,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786092.csv,./dataset/engine_2/engine.yml
1727785950_1,1727785950,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785950.csv,./dataset/engine_2/engine.yml
1727785830_1,1727785830,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785830.csv,./dataset/engine_2/engine.yml
1727785991_1,1727785991,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785991.csv,./dataset/engine_2/engine.yml
1727785790_1,1727785790,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785790.csv,./dataset/engine_2/engine.yml
1727786070_1,1727786070,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786070.csv,./dataset/engine_2/engine.yml
1727786110_1,1727786110,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786110.csv,./dataset/engine_2/engine.yml
1727785971_1,1727785971,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785971.csv,./dataset/engine_2/engine.yml
1727785811_1,1727785811,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785811.csv,./dataset/engine_2/engine.yml
1727786010_1,1727786010,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786010.csv,./dataset/engine_2/engine.yml
1727786172_1,1727786172,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786172.csv,./dataset/engine_2/engine.yml
1727786210_1,1727786210,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727786210.csv,./dataset/engine_2/engine.yml
1727785870_1,1727785870,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785870.csv,./dataset/engine_2/engine.yml
1727785910_1,1727785910,experiment_1,rotor bar defect,80,1,16384,./dataset/engine_2/experiment_1/current/1st_load_80/1/1727785910.csv,./dataset/engine_2/engine.yml
1727786150_3,1727786150,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727786150.csv,./dataset/engine_2/engine.yml
1727786030_3,1727786030,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727786030.csv,./dataset/engine_2/engine.yml
1727786190_3,1727786190,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727786190.csv,./dataset/engine_2/engine.yml
1727785890_3,1727785890,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727785890.csv,./dataset/engine_2/engine.yml
1727785930_3,1727785930,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727785930.csv,./dataset/engine_2/engine.yml
1727785850_3,1727785850,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727785850.csv,./dataset/engine_2/engine.yml
1727786130_3,1727786130,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727786130.csv,./dataset/engine_2/engine.yml
1727786050_3,1727786050,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727786050.csv,./dataset/engine_2/engine.yml
1727786092_3,1727786092,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727786092.csv,./dataset/engine_2/engine.yml
1727785950_3,1727785950,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727785950.csv,./dataset/engine_2/engine.yml
1727785830_3,1727785830,experiment_1,rotor bar defect,80,3,16384,./dataset/engine_2/experiment_1/current/1st_load_80/3/1727785830.csv,./dataset/engine_2/engine.yml
